T,Pro
53897,9.58914429610408e-06
53898,9.589147341792517e-06
53899,9.589149252248502e-06
53900,9.589150024783513e-06
53901,9.589149656709015e-06
53902,9.589148145336489e-06
53903,9.589145487977401e-06
53904,9.589141681943222e-06
53905,9.589136724545425e-06
53906,9.58913061309549e-06
53907,9.58912334490488e-06
53908,9.589114917285072e-06
53909,9.589105327547535e-06
53910,9.589094573003745e-06
53911,9.589082650965173e-06
53912,9.589069558743291e-06
53913,9.589055293649566e-06
53914,9.589039852995479e-06
53915,9.589023234092495e-06
53916,9.589005434252096e-06
53917,9.588986450785743e-06
53918,9.588966281004914e-06
53919,9.588944922221083e-06
53920,9.588922371745717e-06
53921,9.588898626890289e-06
53922,9.588873684966278e-06
53923,9.58884754328515e-06
53924,9.588820199158378e-06
53925,9.588791649897434e-06
53926,9.588761892813791e-06
53927,9.588730925218924e-06
53928,9.588698744424297e-06
53929,9.588665347741392e-06
53930,9.588630732481679e-06
53931,9.588594895956627e-06
53932,9.588557835477704e-06
53933,9.588519548356398e-06
53934,9.588480031904163e-06
53935,9.588439283432486e-06
53936,9.588397300252825e-06
53937,9.588354079676664e-06
53938,9.588309619015473e-06
53939,9.588263915580721e-06
53940,9.588216966683879e-06
53941,9.588168769636425e-06
53942,9.588119321749825e-06
53943,9.588068620335556e-06
53944,9.58801666270509e-06
53945,9.587963446169898e-06
53946,9.587908968041452e-06
53947,9.587853225631224e-06
53948,9.587796216250687e-06
53949,9.587737937211311e-06
53950,9.587678385824571e-06
53951,9.587617559401937e-06
53952,9.587555455254888e-06
53953,9.587492070694887e-06
53954,9.58742740303341e-06
53955,9.587361449581931e-06
53956,9.58729420765192e-06
53957,9.587225674554847e-06
53958,9.587155847602188e-06
53959,9.587084724105418e-06
53960,9.587012301376006e-06
53961,9.586938576725418e-06
53962,9.586863547465138e-06
53963,9.586787210906629e-06
53964,9.586709564361367e-06
53965,9.586630605140825e-06
53966,9.586550330556473e-06
53967,9.586468737919787e-06
53968,9.586385824542236e-06
53969,9.58630158773529e-06
53970,9.586216024810427e-06
53971,9.586129133079117e-06
53972,9.58604090985283e-06
53973,9.585951352443037e-06
53974,9.585860458161217e-06
53975,9.585768224318839e-06
53976,9.585674648227377e-06
53977,9.585579727198293e-06
53978,9.58548345854307e-06
53979,9.585385839573181e-06
53980,9.585286867600093e-06
53981,9.58518653993528e-06
53982,9.585084853890215e-06
53983,9.584981806776365e-06
53984,9.584877395905211e-06
53985,9.584771618588218e-06
53986,9.584664472136864e-06
53987,9.584555953862618e-06
53988,9.58444606107695e-06
53989,9.58433479109134e-06
53990,9.58422214121725e-06
53991,9.58410810876616e-06
53992,9.58399269104954e-06
53993,9.583875885378862e-06
53994,9.583757689065594e-06
53995,9.583638099421219e-06
53996,9.583517113757194e-06
53997,9.583394729385008e-06
53998,9.583270943616121e-06
53999,9.583145753762009e-06
54000,9.58301915713415e-06
54001,9.582891151044006e-06
54002,9.582761732803054e-06
54003,9.582630899722768e-06
54004,9.582498649114619e-06
54005,9.582364978290082e-06
54006,9.582229884560622e-06
54007,9.582093365237715e-06
54008,9.581955417632833e-06
54009,9.581816039057452e-06
54010,9.581675226823043e-06
54011,9.581532978241072e-06
54012,9.581389290623017e-06
54013,9.581244161280348e-06
54014,9.581097587524542e-06
54015,9.580949566667063e-06
54016,9.580800096019389e-06
54017,9.580649172892994e-06
54018,9.58049679459934e-06
54019,9.580342958449913e-06
54020,9.580187661756179e-06
54021,9.580030901829603e-06
54022,9.579872675981672e-06
54023,9.579712981523846e-06
54024,9.579551815767604e-06
54025,9.579389176024414e-06
54026,9.579225059605754e-06
54027,9.579059463823088e-06
54028,9.578892385987892e-06
54029,9.57872382341164e-06
54030,9.578553773405804e-06
54031,9.578382233281854e-06
54032,9.578209200351267e-06
54033,9.578034671925511e-06
54034,9.57785864531606e-06
54035,9.577681117834383e-06
54036,9.577502086791958e-06
54037,9.57732154950025e-06
54038,9.577139503270735e-06
54039,9.576955945414887e-06
54040,9.57677087324418e-06
54041,9.576584284070079e-06
54042,9.57639617520406e-06
54043,9.576206543957596e-06
54044,9.57601538764216e-06
54045,9.575822703569221e-06
54046,9.575628489050254e-06
54047,9.575432741396732e-06
54048,9.575235457920121e-06
54049,9.575036635931902e-06
54050,9.574836272743546e-06
54051,9.574634365666516e-06
54052,9.574430912012295e-06
54053,9.57422590909235e-06
54054,9.574019354218154e-06
54055,9.573811244701181e-06
54056,9.573601577852897e-06
54057,9.573390350984785e-06
54058,9.573177561408302e-06
54059,9.572963206434936e-06
54060,9.572747283376154e-06
54061,9.572529789543426e-06
54062,9.572310722248227e-06
54063,9.572090078802025e-06
54064,9.571867856516291e-06
54065,9.571644052702507e-06
54066,9.57141866467214e-06
54067,9.571191689736657e-06
54068,9.570963125207534e-06
54069,9.570732968396245e-06
54070,9.57050121661426e-06
54071,9.570267867173057e-06
54072,9.5700329173841e-06
54073,9.569796364558867e-06
54074,9.569558206077493e-06
54075,9.569318441152016e-06
54076,9.569077070978667e-06
54077,9.568834096852904e-06
54078,9.56858952007016e-06
54079,9.568343341925878e-06
54080,9.568095563715507e-06
54081,9.567846186734484e-06
54082,9.567595212278255e-06
54083,9.567342641642258e-06
54084,9.567088476121943e-06
54085,9.566832717012745e-06
54086,9.566575365610112e-06
54087,9.566316423209486e-06
54088,9.566055891106306e-06
54089,9.565793770596022e-06
54090,9.565530062974068e-06
54091,9.565264769535897e-06
54092,9.564997891576939e-06
54093,9.564729430392648e-06
54094,9.564459387278462e-06
54095,9.564187763529822e-06
54096,9.563914560442177e-06
54097,9.563639779310958e-06
54098,9.563363421431622e-06
54099,9.563085488099604e-06
54100,9.562805980610346e-06
54101,9.56252490025929e-06
54102,9.562242248341886e-06
54103,9.561958026153571e-06
54104,9.56167223498979e-06
54105,9.56138487614598e-06
54106,9.561095950917591e-06
54107,9.560805460600058e-06
54108,9.560513406488833e-06
54109,9.560219789879354e-06
54110,9.559924612067065e-06
54111,9.559627874347406e-06
54112,9.559329578015823e-06
54113,9.559029724367756e-06
54114,9.55872831469865e-06
54115,9.558425350303946e-06
54116,9.558120832479089e-06
54117,9.557814762519515e-06
54118,9.557507141720676e-06
54119,9.557197971378011e-06
54120,9.556887252786962e-06
54121,9.556574987242975e-06
54122,9.556261176041485e-06
54123,9.555945820477938e-06
54124,9.555628921847782e-06
54125,9.555310481446457e-06
54126,9.554990500569404e-06
54127,9.554668980512061e-06
54128,9.554345922569881e-06
54129,9.554021328038301e-06
54130,9.55369519821277e-06
54131,9.55336753438872e-06
54132,9.553038337861599e-06
54133,9.552707609926851e-06
54134,9.55237535187992e-06
54135,9.552041565016241e-06
54136,9.551706250631266e-06
54137,9.55136941002043e-06
54138,9.551031044479181e-06
54139,9.550691155302961e-06
54140,9.550349743787212e-06
54141,9.550006811227377e-06
54142,9.5496623589189e-06
54143,9.549316388157223e-06
54144,9.548968900237786e-06
54145,9.548619896456033e-06
54146,9.548269378107408e-06
54147,9.547917346487354e-06
54148,9.547563802891308e-06
54149,9.547208748614721e-06
54150,9.546852184953036e-06
54151,9.546494113201689e-06
54152,9.546134534656124e-06
54153,9.545773450611786e-06
54154,9.54541086236412e-06
54155,9.545046771208564e-06
54156,9.544681178440562e-06
54157,9.544314085355557e-06
54158,9.543945493248995e-06
54159,9.543575403416312e-06
54160,9.543203817152959e-06
54161,9.542830735754371e-06
54162,9.542456160515996e-06
54163,9.542080092733275e-06
54164,9.54170253370165e-06
54165,9.541323484716567e-06
54166,9.540942947073461e-06
54167,9.540560922067778e-06
54168,9.54017741099497e-06
54169,9.53979241515047e-06
54170,9.539405935829721e-06
54171,9.539017974328167e-06
54172,9.538628531941253e-06
54173,9.53823760996442e-06
54174,9.53784520969311e-06
54175,9.537451332422768e-06
54176,9.537055979448835e-06
54177,9.536659152066754e-06
54178,9.536260851571966e-06
54179,9.535861079259917e-06
54180,9.535459836426052e-06
54181,9.535057124365802e-06
54182,9.534652944374625e-06
54183,9.534247297747952e-06
54184,9.533840185781232e-06
54185,9.533431609769907e-06
54186,9.533021571009417e-06
54187,9.532610070795207e-06
54188,9.532197110422715e-06
54189,9.531782691187392e-06
54190,9.53136681438468e-06
54191,9.530949481310016e-06
54192,9.530530693258842e-06
54193,9.530110451526602e-06
54194,9.529688757408749e-06
54195,9.52926561220071e-06
54196,9.528841017197938e-06
54197,9.528414973695867e-06
54198,9.52798748298995e-06
54199,9.527558546375631e-06
54200,9.527128165148342e-06
54201,9.526696340603531e-06
54202,9.52626307403664e-06
54203,9.525828366743112e-06
54204,9.52539222001839e-06
54205,9.524954635157913e-06
54206,9.524515613457132e-06
54207,9.524075156211482e-06
54208,9.52363326471641e-06
54209,9.52318994026736e-06
54210,9.52274518415977e-06
54211,9.522298997689085e-06
54212,9.52185138215075e-06
54213,9.521402338840203e-06
54214,9.520951869052887e-06
54215,9.520499974084249e-06
54216,9.520046655229727e-06
54217,9.51959191378477e-06
54218,9.519135751044815e-06
54219,9.51867816830531e-06
54220,9.518219166861696e-06
54221,9.517758748009408e-06
54222,9.517296913043899e-06
54223,9.516833663260608e-06
54224,9.516368999954976e-06
54225,9.515902924422445e-06
54226,9.515435437958463e-06
54227,9.514966541858469e-06
54228,9.514496237417907e-06
54229,9.51402452593222e-06
54230,9.513551408696849e-06
54231,9.513076887007236e-06
54232,9.512600962158826e-06
54233,9.512123635447059e-06
54234,9.511644908167385e-06
54235,9.511164781615242e-06
54236,9.510683257086062e-06
54237,9.510200335875309e-06
54238,9.509716019278407e-06
54239,9.509230308590815e-06
54240,9.50874320510796e-06
54241,9.508254710125297e-06
54242,9.50776482493826e-06
54243,9.507273550842298e-06
54244,9.506780889132852e-06
54245,9.50628684110536e-06
54246,9.505791408055265e-06
54247,9.505294591278019e-06
54248,9.504796392069057e-06
54249,9.504296811723827e-06
54250,9.503795851537767e-06
54251,9.503293512806321e-06
54252,9.502789796824932e-06
54253,9.502284704889043e-06
54254,9.501778238294098e-06
54255,9.501270398335537e-06
54256,9.500761186308797e-06
54257,9.500250603509334e-06
54258,9.499738651232586e-06
54259,9.499225330773995e-06
54260,9.498710643429e-06
54261,9.498194590493044e-06
54262,9.497677173261576e-06
54263,9.497158393030036e-06
54264,9.496638251093863e-06
54265,9.496116748748503e-06
54266,9.495593887289394e-06
54267,9.495069668011989e-06
54268,9.494544092211726e-06
54269,9.494017161184042e-06
54270,9.493488876224386e-06
54271,9.4929592386282e-06
54272,9.492428249690924e-06
54273,9.491895910708003e-06
54274,9.491362222974879e-06
54275,9.490827187786997e-06
54276,9.49029080643979e-06
54277,9.489753080228713e-06
54278,9.489214010449206e-06
54279,9.488673598396706e-06
54280,9.488131845366662e-06
54281,9.487588752654515e-06
54282,9.487044321555707e-06
54283,9.486498553365678e-06
54284,9.485951449379874e-06
54285,9.485403010893742e-06
54286,9.484853239202712e-06
54287,9.484302135602239e-06
54288,9.483749701387757e-06
54289,9.483195937854719e-06
54290,9.482640846298559e-06
54291,9.482084428014725e-06
54292,9.481526684298653e-06
54293,9.480967616445797e-06
54294,9.480407225751586e-06
54295,9.479845513511475e-06
54296,9.479282481020892e-06
54297,9.478718129575292e-06
54298,9.47815246047012e-06
54299,9.47758547500081e-06
54300,9.47701717446281e-06
54301,9.47644756015156e-06
54302,9.475876633362503e-06
54303,9.475304395391083e-06
54304,9.474730847532745e-06
54305,9.474155991082925e-06
54306,9.473579827337062e-06
54307,9.473002357590615e-06
54308,9.47242358313902e-06
54309,9.471843505277714e-06
54310,9.471262125302146e-06
54311,9.470679444507754e-06
54312,9.470095464189983e-06
54313,9.469510185644278e-06
54314,9.468923610166079e-06
54315,9.468335739050823e-06
54316,9.467746573593961e-06
54317,9.467156115090935e-06
54318,9.466564364837189e-06
54319,9.465971324128163e-06
54320,9.465376994259296e-06
54321,9.464781376526038e-06
54322,9.464184472223827e-06
54323,9.463586282648105e-06
54324,9.462986809094319e-06
54325,9.46238605285791e-06
54326,9.461784015234312e-06
54327,9.461180697518985e-06
54328,9.460576101007359e-06
54329,9.459970226994886e-06
54330,9.459363076776996e-06
54331,9.458754651649142e-06
54332,9.458144952906767e-06
54333,9.457533981845304e-06
54334,9.456921739760204e-06
54335,9.456308227946903e-06
54336,9.455693447700856e-06
54337,9.455077400317496e-06
54338,9.454460087092268e-06
54339,9.453841509320614e-06
54340,9.453221668297978e-06
54341,9.452600565319801e-06
54342,9.451978201681528e-06
54343,9.451354578678601e-06
54344,9.450729697606463e-06
54345,9.45010355976055e-06
54346,9.449476166436315e-06
54347,9.448847518929196e-06
54348,9.44821761853464e-06
54349,9.447586466548083e-06
54350,9.446954064264971e-06
54351,9.446320412980749e-06
54352,9.445685513990852e-06
54353,9.445049368590733e-06
54354,9.444411978075826e-06
54355,9.443773343741576e-06
54356,9.443133466883427e-06
54357,9.442492348796825e-06
54358,9.44184999077721e-06
54359,9.441206394120024e-06
54360,9.44056156012071e-06
54361,9.43991549007471e-06
54362,9.439268185277468e-06
54363,9.438619647024426e-06
54364,9.437969876611026e-06
54365,9.437318875332709e-06
54366,9.436666644484924e-06
54367,9.43601318536311e-06
54368,9.435358499262713e-06
54369,9.434702587479169e-06
54370,9.434045451307922e-06
54371,9.433387092044424e-06
54372,9.432727510984105e-06
54373,9.432066709422417e-06
54374,9.4314046886548e-06
54375,9.430741449976685e-06
54376,9.430076994683537e-06
54377,9.429411324070786e-06
54378,9.428744439433875e-06
54379,9.428076342068247e-06
54380,9.42740703326935e-06
54381,9.42673651433262e-06
54382,9.426064786553498e-06
54383,9.425391851227436e-06
54384,9.424717709649871e-06
54385,9.424042363116238e-06
54386,9.423365812921997e-06
54387,9.422688060362579e-06
54388,9.422009106733433e-06
54389,9.421328953329996e-06
54390,9.420647601447714e-06
54391,9.419965052382029e-06
54392,9.41928130742838e-06
54393,9.418596367882217e-06
54394,9.417910235038975e-06
54395,9.4172229101941e-06
54396,9.416534394643038e-06
54397,9.415844689681228e-06
54398,9.415153796604116e-06
54399,9.414461716707144e-06
54400,9.41376845128575e-06
54401,9.413074001635384e-06
54402,9.412378369051479e-06
54403,9.411681554829489e-06
54404,9.410983560264848e-06
54405,9.410284386652995e-06
54406,9.409584035289388e-06
54407,9.408882507469461e-06
54408,9.408179804488658e-06
54409,9.407475927642421e-06
54410,9.406770878226192e-06
54411,9.406064657535413e-06
54412,9.405357266865532e-06
54413,9.404648707511985e-06
54414,9.403938980770217e-06
54415,9.403228087935666e-06
54416,9.402516030303785e-06
54417,9.401802809170013e-06
54418,9.401088425829791e-06
54419,9.400372881578563e-06
54420,9.399656177711768e-06
54421,9.398938315524858e-06
54422,9.398219296313263e-06
54423,9.397499121372435e-06
54424,9.396777791997817e-06
54425,9.396055309484838e-06
54426,9.395331675128957e-06
54427,9.394606890225613e-06
54428,9.393880956070245e-06
54429,9.393153873958302e-06
54430,9.392425645185218e-06
54431,9.391696271046441e-06
54432,9.390965752837413e-06
54433,9.390234091853578e-06
54434,9.389501289390375e-06
54435,9.388767346743244e-06
54436,9.388032265207638e-06
54437,9.387296046078995e-06
54438,9.386558690652755e-06
54439,9.385820200224366e-06
54440,9.385080576089265e-06
54441,9.3843398195429e-06
54442,9.383597931880708e-06
54443,9.382854914398137e-06
54444,9.382110768390627e-06
54445,9.381365495153617e-06
54446,9.380619095982555e-06
54447,9.379871572172887e-06
54448,9.379122925020052e-06
54449,9.378373155819489e-06
54450,9.377622265866649e-06
54451,9.376870256456965e-06
54452,9.376117128885888e-06
54453,9.375362884448852e-06
54454,9.374607524441302e-06
54455,9.373851050158687e-06
54456,9.37309346289645e-06
54457,9.372334763950028e-06
54458,9.371574954614867e-06
54459,9.370814036186408e-06
54460,9.370052009960093e-06
54461,9.369288877231368e-06
54462,9.368524639295672e-06
54463,9.367759297448452e-06
54464,9.366992852985136e-06
54465,9.36622530720119e-06
54466,9.365456661392045e-06
54467,9.364686916853145e-06
54468,9.36391607487993e-06
54469,9.363144136767846e-06
54470,9.362371103812334e-06
54471,9.361596977308838e-06
54472,9.3608217585528e-06
54473,9.360045448839664e-06
54474,9.359268049464863e-06
54475,9.358489561723855e-06
54476,9.357709986912076e-06
54477,9.35692932632497e-06
54478,9.356147581257978e-06
54479,9.355364753006539e-06
54480,9.354580842866103e-06
54481,9.35379585213211e-06
54482,9.353009782100006e-06
54483,9.352222634065224e-06
54484,9.351434409323213e-06
54485,9.350645109169418e-06
54486,9.349854734899277e-06
54487,9.349063287808235e-06
54488,9.348270769191737e-06
54489,9.347477180345226e-06
54490,9.346682522564138e-06
54491,9.345886797143921e-06
54492,9.345090005380017e-06
54493,9.344292148567869e-06
54494,9.343493228002913e-06
54495,9.342693244980604e-06
54496,9.341892200796376e-06
54497,9.341090096745676e-06
54498,9.340286934123946e-06
54499,9.339482714226626e-06
54500,9.338677438349162e-06
54501,9.337871107786997e-06
54502,9.337063723835567e-06
54503,9.336255287790322e-06
54504,9.335445800946698e-06
54505,9.334635264600148e-06
54506,9.333823680046107e-06
54507,9.333011048580023e-06
54508,9.332197371497331e-06
54509,9.331382650093482e-06
54510,9.330566885663911e-06
54511,9.329750079504066e-06
54512,9.32893223290939e-06
54513,9.328113347175322e-06
54514,9.327293423597301e-06
54515,9.326472463470785e-06
54516,9.325650468091202e-06
54517,9.324827438754003e-06
54518,9.324003376754626e-06
54519,9.323178283388515e-06
54520,9.322352159951118e-06
54521,9.321525007737868e-06
54522,9.320696828044215e-06
54523,9.319867622165598e-06
54524,9.319037391397455e-06
54525,9.318206137035241e-06
54526,9.317373860374395e-06
54527,9.316540562710356e-06
54528,9.315706245338568e-06
54529,9.314870909554474e-06
54530,9.314034556653511e-06
54531,9.313197187931133e-06
54532,9.312358804682775e-06
54533,9.311519408203882e-06
54534,9.310678999789893e-06
54535,9.30983758073626e-06
54536,9.308995152338415e-06
54537,9.308151715891807e-06
54538,9.307307272691878e-06
54539,9.306461824034071e-06
54540,9.305615371213828e-06
54541,9.304767915526592e-06
54542,9.303919458267804e-06
54543,9.303070000732907e-06
54544,9.302219544217338e-06
54545,9.301368090016556e-06
54546,9.300515639425991e-06
54547,9.299662193741093e-06
54548,9.298807754257297e-06
54549,9.29795232227005e-06
54550,9.297095899074796e-06
54551,9.296238485966974e-06
54552,9.29538008424203e-06
54553,9.294520695195405e-06
54554,9.293660320122532e-06
54555,9.292798960318872e-06
54556,9.291936617079862e-06
54557,9.291073291700941e-06
54558,9.290208985477555e-06
54559,9.289343699705143e-06
54560,9.28847743567915e-06
54561,9.287610194695015e-06
54562,9.286741978048186e-06
54563,9.285872787034104e-06
54564,9.285002622948203e-06
54565,9.284131487085945e-06
54566,9.283259380742759e-06
54567,9.28238630521409e-06
54568,9.281512261795384e-06
54569,9.280637251782077e-06
54570,9.27976127646962e-06
54571,9.278884337153448e-06
54572,9.278006435129007e-06
54573,9.277127571691742e-06
54574,9.276247748137085e-06
54575,9.275366965760496e-06
54576,9.274485225857408e-06
54577,9.273602529723264e-06
54578,9.272718878653512e-06
54579,9.271834273943587e-06
54580,9.270948716888938e-06
54581,9.270062208785001e-06
54582,9.269174750927222e-06
54583,9.26828634461104e-06
54584,9.267396991131906e-06
54585,9.266506691785266e-06
54586,9.265615447866546e-06
54587,9.264723260671204e-06
54588,9.263830131494675e-06
54589,9.262936061632405e-06
54590,9.262041052379834e-06
54591,9.261145105032406e-06
54592,9.260248220885567e-06
54593,9.259350401234748e-06
54594,9.258451647375405e-06
54595,9.257551960602976e-06
54596,9.256651342212907e-06
54597,9.255749793500637e-06
54598,9.254847315761606e-06
54599,9.25394391029126e-06
54600,9.253039578385045e-06
54601,9.2521343213384e-06
54602,9.251228140446769e-06
